Countries,country_code,Indicies,Date,Value,Year,Month,Alpha-3 code
India,534,Debt,2008-01-01,496.21955772508096,2008,1,IND
Korea,542,Total,2008-01-01,-2232.7,2008,1,KOR
Korea,542,Equity,2008-01-01,-9349.4,2008,1,KOR
Korea,542,Debt,2008-01-01,7116.7,2008,1,KOR
Malaysia,548,Total,2008-01-01,,2008,1,MYS
Malaysia,548,Equity,2008-01-01,,2008,1,MYS
Malaysia,548,Debt,2008-01-01,,2008,1,MYS
Pakistan,564,Total,2008-01-01,-77.83326200000002,2008,1,PAK
Pakistan,564,Equity,2008-01-01,-146.83326200000002,2008,1,PAK
Pakistan,564,Debt,2008-01-01,69,2008,1,PAK
Philippines,566,Total,2008-01-01,-268.7494008770395,2008,1,PHL
Philippines,566,Equity,2008-01-01,-291.10931161257326,2008,1,PHL
Philippines,566,Debt,2008-01-01,22.35991073553381,2008,1,PHL
Thailand,578,Total,2008-01-01,-996.8400000000001,2008,1,THA
Thailand,578,Equity,2008-01-01,-1283.42,2008,1,THA
Thailand,578,Debt,2008-01-01,286.58,2008,1,THA
Bulgaria,918,Total,2008-01-01,-3.6080512788851458,2008,1,BGR
Bulgaria,918,Equity,2008-01-01,-12.733331222821187,2008,1,BGR
Bulgaria,918,Debt,2008-01-01,9.125279943936041,2008,1,BGR
China,924,Total,2008-01-01,,2008,1,CHN
China,924,Equity,2008-01-01,,2008,1,CHN
China,924,Debt,2008-01-01,,2008,1,CHN
Ukraine,926,Total,2008-01-01,,2008,1,UKR
Ukraine,926,Equity,2008-01-01,,2008,1,UKR
Ukraine,926,Debt,2008-01-01,,2008,1,UKR
Czech Republic,935,Total,2008-01-01,-6.439950288103034,2008,1,CZE
Czech Republic,935,Equity,2008-01-01,-316.4614167890631,2008,1,CZE
Czech Republic,935,Debt,2008-01-01,310.02146650096006,2008,1,CZE
Slovak Republic,936,Total,2008-01-01,621.3901218181779,2008,1,SVK
Slovak Republic,936,Equity,2008-01-01,-0.73589545454545,2008,1,SVK
Slovak Republic,936,Debt,2008-01-01,622.1260172727234,2008,1,SVK
Estonia,939,Total,2008-01-01,-19.72199818181806,2008,1,EST
Estonia,939,Equity,2008-01-01,-47.68602545454516,2008,1,EST
Estonia,939,Debt,2008-01-01,27.9640272727271,2008,1,EST
Latvia,941,Total,2008-01-01,5.8871636363636,2008,1,LVA
Latvia,941,Equity,2008-01-01,0,2008,1,LVA
Latvia,941,Debt,2008-01-01,5.8871636363636,2008,1,LVA
Serbia,942,Total,2008-01-01,-25.0204454545453,2008,1,SRB
Serbia,942,Equity,2008-01-01,-27.9640272727271,2008,1,SRB
Serbia,942,Debt,2008-01-01,2.9435818181818,2008,1,SRB
Hungary,944,Total,2008-01-01,2366.345423636349,2008,1,HUN
Hungary,944,Equity,2008-01-01,714.9960236363593,2008,1,HUN
Hungary,944,Debt,2008-01-01,1651.3493999999898,2008,1,HUN
Lithuania,946,Total,2008-01-01,-39.591175454545215,2008,1,LTU
Lithuania,946,Equity,2008-01-01,-8.53638727272722,2008,1,LTU
Lithuania,946,Debt,2008-01-01,-31.054788181817994,2008,1,LTU
Mongolia,948,Total,2008-01-01,,2008,1,MNG
Mongolia,948,Equity,2008-01-01,,2008,1,MNG
Mongolia,948,Debt,2008-01-01,,2008,1,MNG
Slovenia,961,Total,2008-01-01,-86.83566363636311,2008,1,SVN
Slovenia,961,Equity,2008-01-01,-89.7792454545449,2008,1,SVN
Slovenia,961,Debt,2008-01-01,2.9435818181818,2008,1,SVN
Croatia,960,Total,2008-01-01,,2008,1,HRV
Croatia,960,Equity,2008-01-01,,2008,1,HRV
Croatia,960,Debt,2008-01-01,,2008,1,HRV
North Macedonia,962,Total,2008-01-01,,2008,1,MKD
North Macedonia,962,Equity,2008-01-01,,2008,1,MKD
North Macedonia,962,Debt,2008-01-01,,2008,1,MKD
Poland,964,Total,2008-01-01,81,2008,1,POL
Poland,964,Equity,2008-01-01,348,2008,1,POL
Poland,964,Debt,2008-01-01,-267,2008,1,POL
Romania,968,Total,2008-01-01,534.701637272724,2008,1,ROU
Romania,968,Equity,2008-01-01,77.26902272727226,2008,1,ROU
Romania,968,Debt,2008-01-01,457.43261454545177,2008,1,ROU
Emerging Markets,200,Total,2008-02-01,5919.853163890339,2008,2,
Emerging Markets,200,Equity,2008-02-01,-1353.2595695991045,2008,2,
Emerging Markets,200,Debt,2008-02-01,7273.112733489443,2008,2,
Turkey,186,Total,2008-02-01,98,2008,2,TUR
Turkey,186,Equity,2008-02-01,160,2008,2,TUR
Turkey,186,Debt,2008-02-01,-62,2008,2,TUR
South Africa,199,Total,2008-02-01,-1188.7906567057048,2008,2,ZAF
South Africa,199,Equity,2008-02-01,-225.8832740677909,2008,2,ZAF
South Africa,199,Debt,2008-02-01,-962.9073826379139,2008,2,ZAF
Brazil,223,Total,2008-02-01,2655.6647213670826,2008,2,BRA
Brazil,223,Equity,2008-02-01,-269.5449584766892,2008,2,BRA
Brazil,223,Debt,2008-02-01,2925.209679843772,2008,2,BRA
Chile,228,Total,2008-02-01,-10.38737365438881,2008,2,CHL
Chile,228,Equity,2008-02-01,32.03794873921393,2008,2,CHL
Chile,228,Debt,2008-02-01,-42.42532239360274,2008,2,CHL
Mexico,273,Total,2008-02-01,,2008,2,MEX
Mexico,273,Equity,2008-02-01,,2008,2,MEX
Mexico,273,Debt,2008-02-01,1615.9,2008,2,MEX
Lebanon,446,Total,2008-02-01,114.72,2008,2,LBN
Lebanon,446,Equity,2008-02-01,37.35,2008,2,LBN
Lebanon,446,Debt,2008-02-01,77.37,2008,2,LBN
Sri Lanka,524,Total,2008-02-01,,2008,2,LKA
Sri Lanka,524,Equity,2008-02-01,,2008,2,LKA
Sri Lanka,524,Debt,2008-02-01,,2008,2,LKA
India,534,Total,2008-02-01,1064.6421326568102,2008,2,IND
India,534,Equity,2008-02-01,436.24127290939913,2008,2,IND
India,534,Debt,2008-02-01,628.4008597474111,2008,2,IND
Korea,542,Total,2008-02-01,-1.5,2008,2,KOR
Korea,542,Equity,2008-02-01,-2227.4,2008,2,KOR
Korea,542,Debt,2008-02-01,2225.9,2008,2,KOR
Malaysia,548,Total,2008-02-01,,2008,2,MYS
Malaysia,548,Equity,2008-02-01,,2008,2,MYS
Malaysia,548,Debt,2008-02-01,,2008,2,MYS
Pakistan,564,Total,2008-02-01,83.98838799999857,2008,2,PAK
Pakistan,564,Equity,2008-02-01,134.98838799999857,2008,2,PAK
Pakistan,564,Debt,2008-02-01,-51,2008,2,PAK
Philippines,566,Total,2008-02-01,443.4331655531587,2008,2,PHL
Philippines,566,Equity,2008-02-01,-36.17946053835635,2008,2,PHL
Philippines,566,Debt,2008-02-01,479.61262609151504,2008,2,PHL
Thailand,578,Total,2008-02-01,876.39,2008,2,THA
Thailand,578,Equity,2008-02-01,793.28,2008,2,THA
Thailand,578,Debt,2008-02-01,83.11,2008,2,THA
Bulgaria,918,Total,2008-02-01,-27.94120741643352,2008,2,BGR
Bulgaria,918,Equity,2008-02-01,-12.942629824434874,2008,2,BGR
Bulgaria,918,Debt,2008-02-01,-14.998577591998645,2008,2,BGR
China,924,Total,2008-02-01,,2008,2,CHN
China,924,Equity,2008-02-01,,2008,2,CHN
China,924,Debt,2008-02-01,,2008,2,CHN
Ukraine,926,Total,2008-02-01,,2008,2,UKR
Ukraine,926,Equity,2008-02-01,,2008,2,UKR
Ukraine,926,Debt,2008-02-01,,2008,2,UKR
Czech Republic,935,Total,2008-02-01,21.44102266124348,2008,2,CZE
Czech Republic,935,Equity,2008-02-01,-123.41661824520632,2008,2,CZE
Czech Republic,935,Debt,2008-02-01,144.8576409064498,2008,2,CZE
Slovak Republic,936,Total,2008-02-01,-47.78475428571444,2008,2,SVK
Slovak Republic,936,Equity,2008-02-01,-0.29496761904762,2008,2,SVK
Slovak Republic,936,Debt,2008-02-01,-47.489786666666824,2008,2,SVK
Estonia,939,Total,2008-02-01,8.554060952380976,2008,2,EST
Estonia,939,Equity,2008-02-01,-22.27005523809531,2008,2,EST
Estonia,939,Debt,2008-02-01,30.824116190476285,2008,2,EST
Latvia,941,Total,2008-02-01,5.8993523809524,2008,2,LVA
Latvia,941,Equity,2008-02-01,0,2008,2,LVA
Latvia,941,Debt,2008-02-01,5.8993523809524,2008,2,LVA
Serbia,942,Total,2008-02-01,-19.1728952380953,2008,2,SRB
Serbia,942,Equity,2008-02-01,-22.1225714285715,2008,2,SRB
Serbia,942,Debt,2008-02-01,2.9496761904762,2008,2,SRB
Hungary,944,Total,2008-02-01,-1302.8719733333373,2008,2,HUN
Hungary,944,Equity,2008-02-01,-146.89387428571476,2008,2,HUN
Hungary,944,Debt,2008-02-01,-1155.9780990476227,2008,2,HUN
Lithuania,946,Total,2008-02-01,-135.832588571429,2008,2,LTU
Lithuania,946,Equity,2008-02-01,2.80219238095239,2008,2,LTU
Lithuania,946,Debt,2008-02-01,-138.6347809523814,2008,2,LTU
Mongolia,948,Total,2008-02-01,,2008,2,MNG
Mongolia,948,Equity,2008-02-01,,2008,2,MNG
Mongolia,948,Debt,2008-02-01,,2008,2,MNG
Slovenia,961,Total,2008-02-01,1328.829123809528,2008,2,SVN
Slovenia,961,Equity,2008-02-01,-10.3238666666667,2008,2,SVN
Slovenia,961,Debt,2008-02-01,1339.1529904761946,2008,2,SVN
Croatia,960,Total,2008-02-01,,2008,2,HRV
Croatia,960,Equity,2008-02-01,,2008,2,HRV
Croatia,960,Debt,2008-02-01,,2008,2,HRV
North Macedonia,962,Total,2008-02-01,,2008,2,MKD
North Macedonia,962,Equity,2008-02-01,,2008,2,MKD
North Macedonia,962,Debt,2008-02-01,,2008,2,MKD
Poland,964,Total,2008-02-01,338,2008,2,POL
Poland,964,Equity,2008-02-01,151,2008,2,POL
Poland,964,Debt,2008-02-01,187,2008,2,POL
Romania,968,Total,2008-02-01,-1.3273542857142901,2008,2,ROU
Romania,968,Equity,2008-02-01,-3.68709523809525,2008,2,ROU
Romania,968,Debt,2008-02-01,2.35974095238096,2008,2,ROU
Emerging Markets,200,Total,2008-03-01,-1737.876334550298,2008,3,
Emerging Markets,200,Equity,2008-03-01,-2856.737289423006,2008,3,
Emerging Markets,200,Debt,2008-03-01,1118.8609548727081,2008,3,
Turkey,186,Total,2008-03-01,-1674,2008,3,TUR
Turkey,186,Equity,2008-03-01,-370,2008,3,TUR
Turkey,186,Debt,2008-03-01,-1304,2008,3,TUR
South Africa,199,Total,2008-03-01,306.50293078528927,2008,3,ZAF
South Africa,199,Equity,2008-03-01,25.343263208607627,2008,3,ZAF
South Africa,199,Debt,2008-03-01,281.1596675766816,2008,3,ZAF
Brazil,223,Total,2008-03-01,5349.21201990323,2008,3,BRA
Brazil,223,Equity,2008-03-01,1283.6742122756928,2008,3,BRA
Brazil,223,Debt,2008-03-01,4065.537807627537,2008,3,BRA
Chile,228,Total,2008-03-01,25.3759191959728,2008,3,CHL
Chile,228,Equity,2008-03-01,62.82265817424641,2008,3,CHL
Chile,228,Debt,2008-03-01,-37.446738978273615,2008,3,CHL
Mexico,273,Total,2008-03-01,,2008,3,MEX
Mexico,273,Equity,2008-03-01,,2008,3,MEX
Mexico,273,Debt,2008-03-01,192,2008,3,MEX
Lebanon,446,Total,2008-03-01,37.61,2008,3,LBN
Lebanon,446,Equity,2008-03-01,25.48,2008,3,LBN
Lebanon,446,Debt,2008-03-01,12.13,2008,3,LBN
Sri Lanka,524,Total,2008-03-01,,2008,3,LKA
Sri Lanka,524,Equity,2008-03-01,,2008,3,LKA
Sri Lanka,524,Debt,2008-03-01,,2008,3,LKA
India,534,Total,2008-03-01,-250.29673333151638,2008,3,IND
India,534,Equity,2008-03-01,-32.31233939850484,2008,3,IND
India,534,Debt,2008-03-01,-217.98439393301155,2008,3,IND
Korea,542,Total,2008-03-01,-1804,2008,3,KOR
Korea,542,Equity,2008-03-01,-2987.9,2008,3,KOR
Korea,542,Debt,2008-03-01,1183.9,2008,3,KOR
Malaysia,548,Total,2008-03-01,,2008,3,MYS
Malaysia,548,Equity,2008-03-01,,2008,3,MYS
Malaysia,548,Debt,2008-03-01,,2008,3,MYS
Pakistan,564,Total,2008-03-01,-137.39528700000005,2008,3,PAK
Pakistan,564,Equity,2008-03-01,-159.39528700000005,2008,3,PAK
Pakistan,564,Debt,2008-03-01,22,2008,3,PAK
Philippines,566,Total,2008-03-01,-863.2706871171961,2008,3,PHL
Philippines,566,Equity,2008-03-01,-71.39567973157571,2008,3,PHL
Philippines,566,Debt,2008-03-01,-791.8750073856204,2008,3,PHL
Thailand,578,Total,2008-03-01,-952.19,2008,3,THA
Thailand,578,Equity,2008-03-01,-1100.26,2008,3,THA
Thailand,578,Debt,2008-03-01,148.07,2008,3,THA
Bulgaria,918,Total,2008-03-01,-42.61676412834336,2008,3,BGR
Bulgaria,918,Equity,2008-03-01,-16.292506060151016,2008,3,BGR
Bulgaria,918,Debt,2008-03-01,-26.324258068192346,2008,3,BGR
China,924,Total,2008-03-01,,2008,3,CHN
China,924,Equity,2008-03-01,,2008,3,CHN
China,924,Debt,2008-03-01,,2008,3,CHN
Ukraine,926,Total,2008-03-01,,2008,3,UKR
Ukraine,926,Equity,2008-03-01,,2008,3,UKR
Ukraine,926,Debt,2008-03-01,,2008,3,UKR
Czech Republic,935,Total,2008-03-01,-898.5168318050346,2008,3,CZE
Czech Republic,935,Equity,2008-03-01,-198.3506677333991,2008,3,CZE
Czech Republic,935,Debt,2008-03-01,-700.1661640716355,2008,3,CZE
Slovak Republic,936,Total,2008-03-01,-27.326686315788642,2008,3,SVK
Slovak Republic,936,Equity,2008-03-01,0.77632631578945,2008,3,SVK
Slovak Republic,936,Debt,2008-03-01,-28.103012631578093,2008,3,SVK
Estonia,939,Total,2008-03-01,23.755585263157172,2008,3,EST
Estonia,939,Equity,2008-03-01,-21.27134105263093,2008,3,EST
Estonia,939,Debt,2008-03-01,45.0269263157881,2008,3,EST
Latvia,941,Total,2008-03-01,583.7973894736664,2008,3,LVA
Latvia,941,Equity,2008-03-01,0,2008,3,LVA
Latvia,941,Debt,2008-03-01,583.7973894736664,2008,3,LVA
Serbia,942,Total,2008-03-01,-10.868568421052299,2008,3,SRB
Serbia,942,Equity,2008-03-01,-15.526526315788999,2008,3,SRB
Serbia,942,Debt,2008-03-01,4.6579578947367,2008,3,SRB
Hungary,944,Total,2008-03-01,1645.0354631578446,2008,3,HUN
Hungary,944,Equity,2008-03-01,936.2495368420767,2008,3,HUN
Hungary,944,Debt,2008-03-01,708.7859263157678,2008,3,HUN
Lithuania,946,Total,2008-03-01,23.2897894736835,2008,3,LTU
Lithuania,946,Equity,2008-03-01,9.936976842104961,2008,3,LTU
Lithuania,946,Debt,2008-03-01,13.352812631578539,2008,3,LTU
Mongolia,948,Total,2008-03-01,,2008,3,MNG
Mongolia,948,Equity,2008-03-01,,2008,3,MNG
Mongolia,948,Debt,2008-03-01,,2008,3,MNG
Slovenia,961,Total,2008-03-01,-31.053052631578,2008,3,SVN
Slovenia,961,Equity,2008-03-01,-26.3950947368413,2008,3,SVN
Slovenia,961,Debt,2008-03-01,-4.6579578947367,2008,3,SVN
Croatia,960,Total,2008-03-01,,2008,3,HRV
Croatia,960,Equity,2008-03-01,,2008,3,HRV
Croatia,960,Debt,2008-03-01,,2008,3,HRV
North Macedonia,962,Total,2008-03-01,,2008,3,MKD
North Macedonia,962,Equity,2008-03-01,,2008,3,MKD
North Macedonia,962,Debt,2008-03-01,,2008,3,MKD
Poland,964,Total,2008-03-01,-3250,2008,3,POL
Poland,964,Equity,2008-03-01,-219,2008,3,POL
Poland,964,Debt,2008-03-01,-3031,2008,3,POL
Romania,968,Total,2008-03-01,17.0791789473679,2008,3,ROU
Romania,968,Equity,2008-03-01,17.0791789473679,2008,3,ROU
Romania,968,Debt,2008-03-01,0,2008,3,ROU
Emerging Markets,200,Total,2008-04-01,7507.284743049564,2008,4,
Emerging Markets,200,Equity,2008-04-01,5528.73872841643,2008,4,
Emerging Markets,200,Debt,2008-04-01,1978.5460146331343,2008,4,
Turkey,186,Total,2008-04-01,-2022,2008,4,TUR
Turkey,186,Equity,2008-04-01,127,2008,4,TUR
Turkey,186,Debt,2008-04-01,-2149,2008,4,TUR
South Africa,199,Total,2008-04-01,2580.4752729608254,2008,4,ZAF
South Africa,199,Equity,2008-04-01,519.4605009633917,2008,4,ZAF
South Africa,199,Debt,2008-04-01,2061.0147719974334,2008,4,ZAF
Brazil,223,Total,2008-04-01,4408.297731250743,2008,4,BRA
Brazil,223,Equity,2008-04-01,5904.62672855008,2008,4,BRA
Brazil,223,Debt,2008-04-01,-1496.3289972993366,2008,4,BRA
Chile,228,Total,2008-04-01,203.2573872959726,2008,4,CHL
Chile,228,Equity,2008-04-01,226.58096879685115,2008,4,CHL
Chile,228,Debt,2008-04-01,-23.32358150087855,2008,4,CHL
Mexico,273,Total,2008-04-01,,2008,4,MEX
Mexico,273,Equity,2008-04-01,,2008,4,MEX
Mexico,273,Debt,2008-04-01,-235.1,2008,4,MEX
Lebanon,446,Total,2008-04-01,227,2008,4,LBN
Lebanon,446,Equity,2008-04-01,38.63,2008,4,LBN
Lebanon,446,Debt,2008-04-01,188.37,2008,4,LBN
Sri Lanka,524,Total,2008-04-01,,2008,4,LKA
Sri Lanka,524,Equity,2008-04-01,,2008,4,LKA
Sri Lanka,524,Debt,2008-04-01,,2008,4,LKA
India,534,Total,2008-04-01,-156.63728312145224,2008,4,IND
India,534,Equity,2008-04-01,268.5496122171589,2008,4,IND
India,534,Debt,2008-04-01,-425.1868953386111,2008,4,IND
Korea,542,Total,2008-04-01,5087.3,2008,4,KOR
Korea,542,Equity,2008-04-01,-150.5,2008,4,KOR
Korea,542,Debt,2008-04-01,5237.8,2008,4,KOR
Malaysia,548,Total,2008-04-01,,2008,4,MYS
Malaysia,548,Equity,2008-04-01,,2008,4,MYS
Malaysia,548,Debt,2008-04-01,,2008,4,MYS
Pakistan,564,Total,2008-04-01,196.49247500000104,2008,4,PAK
Pakistan,564,Equity,2008-04-01,144.49247500000104,2008,4,PAK
Pakistan,564,Debt,2008-04-01,52,2008,4,PAK
Philippines,566,Total,2008-04-01,-1127.4812981539098,2008,4,PHL
Philippines,566,Equity,2008-04-01,-103.19582271796523,2008,4,PHL
Philippines,566,Debt,2008-04-01,-1024.2854754359446,2008,4,PHL
Thailand,578,Total,2008-04-01,-1807.42,2008,4,THA
Thailand,578,Equity,2008-04-01,-1734.52,2008,4,THA
Thailand,578,Debt,2008-04-01,-72.9,2008,4,THA
Bulgaria,918,Total,2008-04-01,-92.42154421830372,2008,4,BGR
Bulgaria,918,Equity,2008-04-01,-20.468415477531003,2008,4,BGR
Bulgaria,918,Debt,2008-04-01,-71.95312874077273,2008,4,BGR
China,924,Total,2008-04-01,,2008,4,CHN
China,924,Equity,2008-04-01,,2008,4,CHN
China,924,Debt,2008-04-01,,2008,4,CHN
Ukraine,926,Total,2008-04-01,,2008,4,UKR
Ukraine,926,Equity,2008-04-01,,2008,4,UKR
Ukraine,926,Debt,2008-04-01,,2008,4,UKR
Czech Republic,935,Total,2008-04-01,880.6861020356872,2008,4,CZE
Czech Republic,935,Equity,2008-04-01,-81.61598391555665,2008,4,CZE
Czech Republic,935,Debt,2008-04-01,962.3020859512438,2008,4,CZE
Slovak Republic,936,Total,2008-04-01,94.50300000000001,2008,4,SVK
Slovak Republic,936,Equity,2008-04-01,1.417545,2008,4,SVK
Slovak Republic,936,Debt,2008-04-01,93.08545500000001,2008,4,SVK
Estonia,939,Total,2008-04-01,4.09513,2008,4,EST
Estonia,939,Equity,2008-04-01,9.4503,2008,4,EST
Estonia,939,Debt,2008-04-01,-5.35517,2008,4,EST
Latvia,941,Total,2008-04-01,-15.750499999999999,2008,4,LVA
Latvia,941,Equity,2008-04-01,1.57505,2008,4,LVA
Latvia,941,Debt,2008-04-01,-17.32555,2008,4,LVA
Serbia,942,Total,2008-04-01,-6.3002,2008,4,SRB
Serbia,942,Equity,2008-04-01,-9.4503,2008,4,SRB
Serbia,942,Debt,2008-04-01,3.1501,2008,4,SRB
Hungary,944,Total,2008-04-01,-312.48992,2008,4,HUN
Hungary,944,Equity,2008-04-01,70.404735,2008,4,HUN
Hungary,944,Debt,2008-04-01,-382.894655,2008,4,HUN
Lithuania,946,Total,2008-04-01,5.670179999999998,2008,4,LTU
Lithuania,946,Equity,2008-04-01,-3.4651100000000006,2008,4,LTU
Lithuania,946,Debt,2008-04-01,9.13529,2008,4,LTU
Mongolia,948,Total,2008-04-01,,2008,4,MNG
Mongolia,948,Equity,2008-04-01,,2008,4,MNG
Mongolia,948,Debt,2008-04-01,,2008,4,MNG
Slovenia,961,Total,2008-04-01,-207.9066,2008,4,SVN
Slovenia,961,Equity,2008-04-01,-26.775850000000002,2008,4,SVN
Slovenia,961,Debt,2008-04-01,-181.13075,2008,4,SVN
Croatia,960,Total,2008-04-01,,2008,4,HRV
Croatia,960,Equity,2008-04-01,,2008,4,HRV
Croatia,960,Debt,2008-04-01,,2008,4,HRV
North Macedonia,962,Total,2008-04-01,,2008,4,MKD
North Macedonia,962,Equity,2008-04-01,,2008,4,MKD
North Macedonia,962,Debt,2008-04-01,,2008,4,MKD
Poland,964,Total,2008-04-01,-191,2008,4,POL
Poland,964,Equity,2008-04-01,353,2008,4,POL
Poland,964,Debt,2008-04-01,-544,2008,4,POL
Romania,968,Total,2008-04-01,-5.985189999999999,2008,4,ROU
Romania,968,Equity,2008-04-01,-6.457705,2008,4,ROU
Romania,968,Debt,2008-04-01,0.472515,2008,4,ROU
Emerging Markets,200,Total,2008-05-01,10687.91524140678,2008,5,
Emerging Markets,200,Equity,2008-05-01,2839.359865597289,2008,5,
Emerging Markets,200,Debt,2008-05-01,7848.555375809491,2008,5,
Turkey,186,Total,2008-05-01,1823,2008,5,TUR
Turkey,186,Equity,2008-05-01,1507,2008,5,TUR
Turkey,186,Debt,2008-05-01,316,2008,5,TUR
South Africa,199,Total,2008-05-01,-1334.9954074268437,2008,5,ZAF
South Africa,199,Equity,2008-05-01,28.6051699252066,2008,5,ZAF
South Africa,199,Debt,2008-05-01,-1363.6005773520503,2008,5,ZAF
Brazil,223,Total,2008-05-01,2393.019451236698,2008,5,BRA
Brazil,223,Equity,2008-05-01,1391.9993264060276,2008,5,BRA
Brazil,223,Debt,2008-05-01,1001.0201248306704,2008,5,BRA
Chile,228,Total,2008-05-01,488.65762265290294,2008,5,CHL
Chile,228,Equity,2008-05-01,363.83307297257977,2008,5,CHL
Chile,228,Debt,2008-05-01,124.82454968032319,2008,5,CHL
Mexico,273,Total,2008-05-01,,2008,5,MEX
Mexico,273,Equity,2008-05-01,,2008,5,MEX
Mexico,273,Debt,2008-05-01,-152.6,2008,5,MEX
Lebanon,446,Total,2008-05-01,174.94,2008,5,LBN
Lebanon,446,Equity,2008-05-01,40.92,2008,5,LBN
Lebanon,446,Debt,2008-05-01,134.02,2008,5,LBN
Sri Lanka,524,Total,2008-05-01,,2008,5,LKA
Sri Lanka,524,Equity,2008-05-01,,2008,5,LKA
Sri Lanka,524,Debt,2008-05-01,,2008,5,LKA
India,534,Total,2008-05-01,-1228.34421364985,2008,5,IND
India,534,Equity,2008-05-01,-1189.6735905044495,2008,5,IND
India,534,Debt,2008-05-01,-38.67062314540054,2008,5,IND
Korea,542,Total,2008-05-01,7673.099999999999,2008,5,KOR
Korea,542,Equity,2008-05-01,741.7,2008,5,KOR
Korea,542,Debt,2008-05-01,6931.4,2008,5,KOR
Malaysia,548,Total,2008-05-01,,2008,5,MYS
Malaysia,548,Equity,2008-05-01,,2008,5,MYS
Malaysia,548,Debt,2008-05-01,,2008,5,MYS
Pakistan,564,Total,2008-05-01,-56.20723000000087,2008,5,PAK
Pakistan,564,Equity,2008-05-01,-43.10723000000087,2008,5,PAK
Pakistan,564,Debt,2008-05-01,-13.1,2008,5,PAK
Philippines,566,Total,2008-05-01,118.0032875879659,2008,5,PHL
Philippines,566,Equity,2008-05-01,53.053251708466306,2008,5,PHL
Philippines,566,Debt,2008-05-01,64.9500358794996,2008,5,PHL
Thailand,578,Total,2008-05-01,-662.05,2008,5,THA
Thailand,578,Equity,2008-05-01,-1189,2008,5,THA
Thailand,578,Debt,2008-05-01,526.95,2008,5,THA
Bulgaria,918,Total,2008-05-01,-19.377085953524922,2008,5,BGR
Bulgaria,918,Equity,2008-05-01,2.230528567935047,2008,5,BGR
Bulgaria,918,Debt,2008-05-01,-21.60761452145997,2008,5,BGR
China,924,Total,2008-05-01,,2008,5,CHN
China,924,Equity,2008-05-01,,2008,5,CHN
China,924,Debt,2008-05-01,,2008,5,CHN
Ukraine,926,Total,2008-05-01,,2008,5,UKR
Ukraine,926,Equity,2008-05-01,,2008,5,UKR
Ukraine,926,Debt,2008-05-01,,2008,5,UKR
Czech Republic,935,Total,2008-05-01,-344.2500930405656,2008,5,CZE
Czech Republic,935,Equity,2008-05-01,655.1296365215233,2008,5,CZE
Czech Republic,935,Debt,2008-05-01,-999.3797295620889,2008,5,CZE
Slovak Republic,936,Total,2008-05-01,91.78630000000001,2008,5,SVK
Slovak Republic,936,Equity,2008-05-01,-0.93342,2008,5,SVK
Slovak Republic,936,Debt,2008-05-01,92.71972000000001,2008,5,SVK
Estonia,939,Total,2008-05-01,-67.51738,2008,5,EST
Estonia,939,Equity,2008-05-01,-21.00195,2008,5,EST
Estonia,939,Debt,2008-05-01,-46.51543,2008,5,EST
Latvia,941,Total,2008-05-01,-9.334200000000001,2008,5,LVA
Latvia,941,Equity,2008-05-01,-1.5557,2008,5,LVA
Latvia,941,Debt,2008-05-01,-7.7785,2008,5,LVA
Serbia,942,Total,2008-05-01,-6.222800000000003,2008,5,SRB
Serbia,942,Equity,2008-05-01,23.3355,2008,5,SRB
Serbia,942,Debt,2008-05-01,-29.558300000000003,2008,5,SRB
Hungary,944,Total,2008-05-01,1017.73894,2008,5,HUN
Hungary,944,Equity,2008-05-01,76.85158,2008,5,HUN
Hungary,944,Debt,2008-05-01,940.88736,2008,5,HUN
Lithuania,946,Total,2008-05-01,37.18123,2008,5,LTU
Lithuania,946,Equity,2008-05-01,17.26827,2008,5,LTU
Lithuania,946,Debt,2008-05-01,19.91296,2008,5,LTU
Mongolia,948,Total,2008-05-01,,2008,5,MNG
Mongolia,948,Equity,2008-05-01,,2008,5,MNG
Mongolia,948,Debt,2008-05-01,,2008,5,MNG
Slovenia,961,Total,2008-05-01,141.5687,2008,5,SVN
Slovenia,961,Equity,2008-05-01,23.3355,2008,5,SVN
Slovenia,961,Debt,2008-05-01,118.23320000000001,2008,5,SVN
Croatia,960,Total,2008-05-01,,2008,5,HRV
Croatia,960,Equity,2008-05-01,,2008,5,HRV
Croatia,960,Debt,2008-05-01,,2008,5,HRV
